N,K,eta_vec,p,max_qfi,total_variance,coeffs,combinations
3,2,"[np.float64(0.2), np.float64(0.2)]",0.1,3.006170475579633,1.5237397475614836,"0.0001052748566209006,0.34899893315118763,6.88872000512007e-05,0.6149959811510592,0.3489533884360845,7.930565262664477e-16,0.0,6.891955280978042e-05,0.0,0.6149888422350817","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.2,2.647055160549482,1.7611833301122015,"2.074485331779452e-16,0.34536499599109666,0.0,0.6169795463630118,0.34538323207261884,0.0,9.398950822583197e-17,4.774556903291732e-16,1.3362286322590352e-15,0.6170661237875196","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.3,2.297113077404606,2.061790849995688,"7.828129018817693e-05,0.34328539221419185,1.0811080543375054e-15,0.6180648570201831,0.3432899683503293,0.00014177429363442767,4.06312478171244e-15,1.4206903503169696e-15,2.2991806996391682e-15,0.618306613470174","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.4,1.956471502972048,2.449567057522353,"9.320886076857882e-16,0.34336778797499734,0.0,0.6181429881414543,0.34337076048718645,2.4840642637005406e-15,2.717114218601137e-15,1.0200174038743626e-15,1.897190683630311e-15,0.6181384652982872","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.5,1.6261525960470202,2.957069508180579,"0.006506091643238522,0.3472614859682159,0.008117185697755736,0.615902080000658,0.3472421953262064,0.0,9.266218146419208e-16,0.00811855831570401,1.7250311210499866e-15,0.6158920022494817","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.6,1.3484285671112288,3.5511168486577924,"0.2472046305802946,0.2986869548357024,0.3364173945855643,0.5169752100670706,0.29875735786428465,0.0,6.511273541767689e-16,0.3365132018765233,1.634314258328629e-16,0.5164684043268556","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.7,0.8770149853563963,13.502011208430833,"0.03475123972936742,0.11037189919513768,0.26405685231981696,0.3896405845110615,0.1103575401161136,0.2519018694482947,0.48367672607102336,0.264043906320164,0.4836894152082368,0.38963340123014667","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.8,1.0044948940592975,8.737616989579324,"0.047822074786861915,0.14049284967251927,0.27543720247928327,0.35179140826635363,0.14048060187548825,0.31515286644486645,0.47942339120633587,0.27545203534134777,0.47939613261364666,0.3517879622561552","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",0.9,1.1426465465557185,6.176105552864286,"0.06545813794923967,0.170773025047173,0.2887873062877314,0.3284272523096611,0.1707728801052887,0.35082868163260694,0.4646457173287037,0.28878616693212333,0.46463302597248163,0.32843368658559335","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.2), np.float64(0.2)]",1.0,1.2910129172528484,4.72282076388028,"0.08182098152707525,0.19501083173295228,0.2973870141982059,0.31676677515141766,0.19501149890542213,0.3726864744972405,0.4476558687906472,0.2973860129149927,0.44765564049028306,0.31676709732520875","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
